date,industry,daily_sentiment_score,tweet_count
2025-07-05,Tech,0.10258452558460142,39
2025-07-06,Agri,0.16884820996538585,19
2025-07-06,Energy,0.012054702625251722,39
2025-07-06,Tech,0.004444923442907799,39
2025-07-07,Agri,0.07460243087739515,39
2025-07-07,Energy,-0.04438984496757771,39
2025-07-07,Tech,-0.08476300210429309,39
2025-07-08,Energy,0.1415340643471632,39
2025-07-08,Tech,0.23835629070750797,39
2025-07-09,Agri,0.06519125103472898,39
2025-07-09,Energy,0.0522994601096098,39
2025-07-09,Tech,-0.006221043853423553,39
2025-07-10,Energy,0.03418408530071758,39
2025-07-10,Tech,0.19531187610939524,39
2025-07-11,Agri,-0.0178650985352504,39
2025-07-11,Energy,-0.022155844081097695,39
2025-07-11,Tech,0.17182105111005977,39
2025-07-12,Agri,0.04113660972469891,39
2025-07-12,Energy,-0.02286319538521081,39
2025-07-12,Tech,0.06561602969677782,39
2025-07-13,Agri,-0.12411225123856312,39
2025-07-13,Energy,-0.022065832279622586,39
2025-07-13,Tech,0.10010325908660886,39
2025-07-14,Agri,-0.028097116149579885,39
2025-07-14,Energy,-0.04157012806106838,39
2025-07-14,Tech,0.15815508543537593,39
2025-07-15,Agri,0.11468575347979097,39
2025-07-15,Energy,-0.10700725057186225,39
2025-07-15,Tech,0.12158981366799426,39
2025-07-16,Agri,0.04725903934106611,39
2025-07-16,Energy,0.16134819023024574,39
2025-07-16,Tech,0.13212901215331677,39
2025-07-17,Agri,0.0357875104707021,39
2025-07-17,Energy,-0.08463494136977272,39
2025-07-17,Tech,0.08022785829141352,39
2025-07-18,Agri,0.05587820263388445,39
2025-07-18,Energy,0.06116919240985924,39
2025-07-18,Tech,0.023998985472971017,39
2025-07-19,Agri,-0.012371077261960673,39
2025-07-19,Energy,-0.11378323258115697,39
2025-07-19,Tech,0.05864350128775605,39
2025-07-20,Agri,-0.013756305062904583,39
2025-07-20,Energy,0.12191541765171746,39
2025-07-20,Tech,-0.06114926098439939,39
2025-07-21,Energy,-0.18595244374890357,39
2025-07-21,Tech,-0.020782470225523705,39
2025-07-22,Agri,0.2653305079591901,19
2025-07-22,Energy,-0.014356003739894988,39
2025-07-22,Tech,0.07304641673675714,39
2025-07-23,Agri,0.074180270688465,39
2025-07-23,Energy,0.1248586714411011,39
2025-07-23,Tech,0.269484599861197,39
2025-07-24,Agri,0.2679199196565419,39
2025-07-24,Energy,0.11538903594303587,39
2025-07-24,Tech,0.08148813019626032,39
2025-07-25,Agri,0.11421735820017363,19
2025-07-25,Energy,-0.19226466152721491,39
2025-07-25,Tech,0.03328351592883848,39
2025-07-26,Energy,-0.08859199904000915,39
2025-07-26,Tech,0.07483741108519142,39
2025-07-27,Agri,0.1603758316964675,39
2025-07-27,Energy,0.07033578624041416,39
2025-07-27,Tech,0.1767413263949446,39
2025-07-28,Agri,-0.003147376534075324,39
2025-07-28,Energy,0.12620372516222486,39
2025-07-28,Tech,0.07698393995181108,39
2025-07-29,Agri,-0.1158560852472408,39
2025-07-29,Energy,-0.23545565900321191,39
2025-07-29,Tech,0.0499894845132262,39
2025-07-30,Energy,0.021507206568984603,38
2025-07-30,Tech,-0.0752006563334129,39
